Date Prec Temp PET Qobs
1765 0.1 18.35 3.98 3.37
1766 0 19.05 4.09 2.7
1767 0 20.85 4.38 3.51
1768 20.6 17.95 3.88 8.04
1769 8.1 16.85 3.69 11.96
1770 14.4 15.85 3.51 15.86
1771 1.6 15.35 3.42 12.04
1772 2.9 15.25 3.39 9.65
1773 0.8 15.55 3.43 9.07
1774 0.8 14.75 3.28 8.47
1775 0 17.15 3.67 6.13
1776 0 17.75 3.75 4.94
1777 0 19.55 4.03 5.23
1778 1.1 18.85 3.9 5.85
1779 0 19.35 3.97 4.08
1780 0 20.25 4.1 3.2
1781 0 18.95 3.87 2.65
1782 0 13.95 3.04 2.22
1783 0 17.65 3.62 1.96
1784 0 16.95 3.49 1.71
1785 0 17.35 3.53 1.52
1786 0 20.75 4.05 1.33
1787 0 19.65 3.85 1.21
1788 0 19.65 3.83 1.1
1789 0 19.65 3.81 1.04
1790 7.2 19.15 3.71 2.88
1791 30.7 16.55 3.29 15.55
1792 25.3 15.75 3.14 26.62
1793 13.4 13.65 2.81 16.82
1794 0 18.35 3.49 10.78
1795 11 13.95 2.81 10.62
1796 0 11.15 2.38 7.72
1797 0.3 13.95 2.77 6.84
1798 0 12.95 2.6 5.69
1799 0 14.05 2.74 4.77
1800 0 13.35 2.62 4.27
1801 0 14.75 2.79 4.45
1802 1 13.95 2.66 7.14
1803 0 13.95 2.63 5.57
1804 0 14.45 2.68 5.34
1805 1.2 15.65 2.82 5.75
1806 0 15.45 2.77 5
1807 1.6 16.15 2.83 4.72
1808 1.8 13.25 2.42 5.24
1809 0.8 13.65 2.45 4.09
1810 0 13.15 2.36 3.45
1811 1.2 13.15 2.34 3.14
1812 0 15.35 2.59 2.75
1813 0.1 12.55 2.21 2.58
1814 0 13.65 2.32 2.17
1815 0 12.95 2.21 1.93
1816 0 12.95 2.19 1.8
1817 0 13.75 2.26 1.66
1818 0 15.15 2.4 1.53
1819 0 17.55 2.65 1.51
1820 0 15.95 2.43 1.26
1821 0 14.05 2.19 1.12
1822 0 13.25 2.07 1.09
1823 0 14.75 2.21 1.04
1824 0 15.45 2.26 0.97
1825 0 15.95 2.28 0.91
1826 0 15.55 2.21 0.84
1827 0 15.65 2.19 0.79
1828 0 16.35 2.23 0.75
1829 0 13.15 1.87 0.67
1830 0.1 10.75 1.6 0.7
1831 0 12.25 1.73 0.68
1832 0 12.05 1.68 0.67
1833 0 14.85 1.93 0.69
1834 0 15.95 2.01 0.68
1835 0 15.75 1.96 0.66
1836 0 15.75 1.92 0.69
1837 0.9 14.75 1.8 0.79
1838 0.1 14.05 1.71 0.83
1839 0 10.45 1.36 0.76
1840 0 11.25 1.41 0.7
1841 6 11.95 1.45 0.83
1842 0.1 8.45000000000005 1.13 1.1
1843 0 8.55000000000001 1.12 0.95
1844 0 8.85000000000002 1.12 0.98
1845 0 8.05000000000001 1.04 1
1846 0 8.35000000000002 1.04 0.96
1847 0.2 9.45000000000005 1.11 0.93
1848 0 12.85 1.34 0.93
1849 0 9.25 1.05 1.23
1850 0 9.05000000000001 1.02 1.13
1851 0 9.35000000000002 1.02 0.92
1852 1 11.85 1.17 2.01
1853 44.3 11.25 1.11 17.25
1854 0.3 9.05000000000001 0.94 8.05
1855 4.7 10.05 0.98 10.56
1856 12.2 8.85000000000002 0.89 16.88
1857 20.6 9.95000000000005 0.94 19.71
1858 8.8 9.15000000000003 0.87 46.66
1859 24.1 9.85000000000002 0.89 30.11
1860 2.8 9.85000000000002 0.87 20.08
1861 2.4 9.35000000000002 0.82 15.29
1862 0 8.15000000000003 0.74 11.71
1863 0.1 9.05000000000001 0.77 9.82
1864 3.3 11.15 0.86 9.28
1865 0.8 10.45 0.81 10.94
1866 6.2 6.45000000000005 0.58 10.52
1867 0.1 4.75 0.48 8.06
1868 0 4.65000000000003 0.47 6.73
1869 0 3.85000000000002 0.42 6.7
1870 0.5 8.45000000000005 0.62 6.39
1871 0 5.35000000000002 0.47 5.26
1872 0 4.45000000000005 0.41 4.52
1873 0 1.95000000000005 0.3 3.95
1874 4 1.75 0.28 4.48
1875 2.6 2.05000000000001 0.29 8.65
1876 0.1 4.85000000000002 0.39 8.54
1877 0 4.55000000000001 0.37 4.53
1878 0 5.75 0.4 4.16
1879 0 4.15000000000003 0.33 4.72
1880 0.5 7.55000000000001 0.44 5.17
1881 1.8 6.55000000000001 0.4 5.12
1882 0.8 4.65000000000003 0.32 5.07
1883 1.1 8.25 0.43 6.17
1884 1.1 10.85 0.5 6.07
1885 8.8 9.55000000000001 0.44 7.65
1886 25.3 8.35000000000002 0.4 20.1
1887 12.5 6.75 0.34 31.73
1888 34.5 7.35000000000002 0.35 37.04
1889 7.7 5.85000000000002 0.29 23.44
1890 0 2.35000000000002 0.19 15.26
1891 0 0.950000000000045 0.15 11.44
1892 0.3 3.55000000000001 0.21 8.94
1893 9.3 2.95000000000005 0.19 9.03
1894 0.7 2.05000000000001 0.16 8.27
1895 3.6 2.15000000000003 0.16 7.73
1896 0.7 3.55000000000001 0.19 7.34
1897 0.1 1.75 0.14 6.14
1898 0 3.95000000000005 0.18 6.38
1899 1.5 1.75 0.13 5.83
1900 0.1 0.650000000000034 0.11 4.52
1901 0 -1.04999999999995 0.07 5.02
1902 0 1.15000000000003 0.11 5.25
1903 4.7 4.25 0.16 6
1904 0 2.25 0.12 5.26
1905 0 5.75 0.18 8.36
1906 0 7.75 0.2 7.64
1907 0.8 3.05000000000001 0.13 6.03
1908 0 -0.149999999999977 0.07 4.5
1909 0 3.15000000000003 0.12 4.45
1910 0 6.85000000000002 0.17 4.35
1911 0 2.35000000000002 0.1 3.18
1912 0 -1.75 0.04 2.57
1913 0 -2.94999999999999 0.03 2.61
1914 1.9 -3.34999999999997 0.02 2.09
1915 0 -6.84999999999997 0 1.26
1916 8 -8.54999999999995 0 1.71
1917 0.4 -7.64999999999998 0 2.38
1918 0 -7.54999999999995 0 3.26
1919 0 -7.14999999999998 0 3.73
1920 2.7 -7.84999999999997 0 3.53
1921 0.2 -6.14999999999998 0 3.59
1922 0.1 -7.34999999999997 0 3.22
1923 5.7 -9.64999999999998 0 3
1924 4.3 -7.94999999999999 0 2.94
1925 2 -4.84999999999997 0 2.92
1926 2.5 -2.64999999999998 0.02 2.65
1927 1.5 -1.84999999999997 0.03 2.47
1928 3.3 -2.34999999999997 0.02 2.29
1929 0.2 -2.14999999999998 0.03 2.2
1930 0.3 -2.04999999999995 0.03 2.1
1931 0 -1.84999999999997 0.03 2.08
1932 0 3.05000000000001 0.07 2.09
1933 0 3.55000000000001 0.08 2.02
1934 0 5.15000000000003 0.09 2.57
1935 0 7.55000000000001 0.11 2.55
1936 0 0.75 0.05 1.68
1937 0 -4.14999999999998 0.01 1.56
1938 0 -5.64999999999998 0 2.32
1939 0 -6.54999999999995 0 1.96
1940 1.9 -6.34999999999997 0 1.79
1941 0 -7.34999999999997 0 2.08
1942 0 -5.34999999999997 0 2.69
1943 0 -6.64999999999998 0 2.75
1944 2.8 -8.04999999999995 0 3.61
1945 0 -5.94999999999999 0 2.72
1946 7.6 -7.04999999999995 0 2.99
1947 0.1 -2.44999999999999 0.02 1.89
1948 0 0.850000000000023 0.06 1.41
1949 5.3 -0.849999999999966 0.04 1.5
1950 0.1 -2.44999999999999 0.03 1.4
1951 0.6 -2.84999999999997 0.02 1.32
1952 1 -5.34999999999997 0 1.29
1953 0 -4.25 0.01 1.12
1954 1.4 -8.04999999999995 0 1.17
1955 2.7 -5.25 0 1.19
1956 0 -4.54999999999995 0.01 1.19
1957 2 -2.25 0.03 1.16
1958 1.3 -1.34999999999997 0.04 1.13
1959 1.6 -1.54999999999995 0.04 1.03
1960 0 4.95000000000005 0.12 1.29
1961 1.9 7.95000000000005 0.17 1.41
1962 0 0.75 0.08 1.26
1963 0 -1.64999999999998 0.05 1.25
1964 1.1 1.35000000000002 0.09 1.11
1965 0 0.150000000000034 0.07 1.21
1966 0 3.45000000000005 0.13 1.25
1967 0 0.450000000000045 0.08 1.14
1968 0 -1.54999999999995 0.05 1.26
1969 0 0.850000000000023 0.09 1.1
1970 0 2.05000000000001 0.12 1.06
1971 0 2.75 0.13 1.02
1972 0 5.15000000000003 0.18 0.98
1973 0.1 1.95000000000005 0.13 0.96
1974 0 2.55000000000001 0.14 0.93
1975 0.1 3.05000000000001 0.16 0.81
1976 0 0.0500000000000114 0.1 0.9
1977 0.8 3.25 0.17 0.84
1978 0 -1.94999999999999 0.07 0.85
1979 0 -4.14999999999998 0.02 1.07
1980 5.3 -4.64999999999998 0.01 1
1981 1.1 -4.44999999999999 0.01 1.03
1982 5 -2.14999999999998 0.07 0.9
1983 1.7 -2.25 0.07 0.9
1984 1.9 -0.649999999999977 0.11 0.83
1985 0 0.25 0.14 0.81
1986 0 1.75 0.19 0.79
1987 0 2.85000000000002 0.22 0.78
1988 1.5 0.950000000000045 0.17 0.76
1989 0 -0.549999999999955 0.13 0.95
1990 0.1 -1.64999999999998 0.1 0.85
1991 5.9 1.65000000000003 0.21 0.84
1992 8.1 3.05000000000001 0.26 0.89
1993 9.2 0.150000000000034 0.17 0.97
1994 5.8 -0.75 0.15 1.04
1995 0 -1.64999999999998 0.12 1.01
1996 0.1 -1.84999999999997 0.12 0.92
1997 0 -1.04999999999995 0.15 0.78
1998 0 -3.04999999999995 0.08 1.07
1999 8.7 -3.25 0.07 0.92
2000 0.1 -1.14999999999998 0.16 0.92
2001 0 -4.25 0.03 0.91
2002 14.4 0.850000000000023 0.25 0.86
2003 0 -1.75 0.14 0.92
2004 0 -2.14999999999998 0.13 0.94
2005 0 -2.54999999999995 0.11 0.9
2006 0 -0.849999999999966 0.2 0.88
2007 1.5 0.650000000000034 0.28 0.8
2008 0 1.15000000000003 0.31 0.82
2009 0 1.75 0.35 0.78
2010 0 -2.84999999999997 0.11 0.84
2011 0 -4.14999999999998 0.05 0.85
2012 0 -1.04999999999995 0.22 0.76
2013 0 1.35000000000002 0.36 0.7
2014 0 0.950000000000045 0.35 0.69
2015 0 -1.34999999999997 0.22 0.72
2016 0 -1.14999999999998 0.23 0.65
2017 0 0.450000000000045 0.34 0.64
2018 0 -1.25 0.24 0.64
2019 0 -0.949999999999989 0.26 0.62
2020 0 0.850000000000023 0.39 0.61
2021 0 0.550000000000011 0.38 0.6
2022 0 0.0500000000000114 0.35 0.58
2023 0 2.35000000000002 0.52 0.58
2024 4.9 -0.149999999999977 0.35 0.58
2025 0 1.55000000000001 0.48 0.59
2026 0 3.75 0.66 0.67
2027 0 2.35000000000002 0.56 0.7
2028 0 2.65000000000003 0.59 0.69
2029 0 1.55000000000001 0.52 0.7
2030 0 3.85000000000002 0.71 0.79
2031 0 6.45000000000005 0.94 0.9
2032 0 8.25 1.11 1.01
2033 0 5.65000000000003 0.91 0.93
2034 0 8.55000000000001 1.17 1.06
2035 0 2.95000000000005 0.7 1.04
2036 1.7 -1.25 0.34 1.01
2037 0 -1.64999999999998 0.31 1.05
2038 0 -1.75 0.3 0.98
2039 0 -1.75 0.31 0.96
2040 0 0.550000000000011 0.53 0.88
2041 0.6 2.95000000000005 0.77 0.82
2042 0.5 0.350000000000023 0.53 0.72
2043 0 -0.649999999999977 0.44 0.76
2044 0 -0.75 0.43 0.75
2045 1.3 1.05000000000001 0.62 0.69
2046 0 1.15000000000003 0.64 0.64
2047 0 3.55000000000001 0.91 0.62
2048 0 3.45000000000005 0.91 0.63
2049 0 1.85000000000002 0.75 0.64
2050 0 3.95000000000005 0.99 0.67
2051 9.4 1.15000000000003 0.69 0.69
2052 0 3.65000000000003 0.98 0.79
2053 0 5.05000000000001 1.15 0.96
2054 0 5.95000000000005 1.27 1.17
2055 0 6.85000000000002 1.39 1.87
2056 0 7.15000000000003 1.45 3.08
2057 0 7.95000000000005 1.56 5.1
2058 0 9.55000000000001 1.77 8.17
2059 0 9.55000000000001 1.79 10.96
2060 0 11.15 2.01 12.42
2061 0 8.15000000000003 1.66 10.53
2062 0 5.45000000000005 1.33 8.95
2063 0 9.55000000000001 1.87 8.14
2064 0.3 5.35000000000002 1.35 5.93
2065 0 4.85000000000002 1.3 5.17
2066 0 5.55000000000001 1.4 4.84
2067 0 5.65000000000003 1.43 4.67
2068 0 7.25 1.66 5.28
2069 0 8.15000000000003 1.8 5.91
2070 0 5.75 1.48 5.13
2071 0 5.15000000000003 1.41 4.63
2072 0 7.45000000000005 1.75 5.42
2073 0 7.05000000000001 1.71 8.21
2074 0 10.85 2.26 10.45
2075 0 6.05000000000001 1.59 8.37
2076 0 7.45000000000005 1.81 7.87
2077 0.8 11.05 2.35 12.3
2078 5.9 6.95000000000005 1.76 15.07
2079 3.9 7.95000000000005 1.92 12.92
2080 0 7.75 1.91 10.25
2081 0 9.05000000000001 2.12 10.16
2082 0 7.65000000000003 1.92 10.84
2083 0 9.75 2.25 13.77
2084 0 10.15 2.33 13.38
2085 0 11.25 2.51 13.12
2086 0.4 8.85000000000002 2.16 12.49
2087 0 12.65 2.76 13.99
2088 0 14.35 3.05 17.85
2089 5.1 8.25 2.1 15.46
2090 0 11.95 2.7 15.03
2091 1.1 10.95 2.55 21.22
2092 8.3 9.35000000000002 2.31 23.61
2093 2.1 10.45 2.5 18.57
2094 0 8.55000000000001 2.2 14.23
2095 0.1 9.95000000000005 2.44 11.19
2096 0 10.65 2.56 9.69
2097 2.7 6.95000000000005 1.97 9.68
2098 0.2 8.75 2.27 10.84
2099 2.2 10.85 2.63 14.68
2100 2.7 10.85 2.64 16.16
2101 0.2 10.85 2.65 13.47
2102 1.5 12.05 2.86 11.63
2103 0 13.75 3.15 9.89
2104 0 14.35 3.26 9.02
2105 0 16.05 3.56 8.66
2106 7.9 13.65 3.16 12.37
2107 4.2 12.75 3.01 12.24
2108 0.2 14.35 3.29 10.46
2109 0 14.85 3.38 9.2
2110 3.1 13.05 3.08 8.39
2111 0 12.15 2.93 7.23
2112 0 12.35 2.97 6.23
2113 0 13.85 3.23 5.46
2114 0.1 14.95 3.42 5
2115 0 15.25 3.48 4.69
2116 1.9 14.05 3.28 5.02
2117 0 10.75 2.71 4.14
2118 0 12.05 2.93 3.7
2119 0 16.45 3.69 3.3
2120 0.5 14.05 3.28 3.1
2121 0 16.35 3.67 2.74
2122 0 18.05 3.96 2.44
2123 0 19.45 4.2 2.26
2124 0 18.85 4.1 2.41
2125 1.5 18.05 3.96 6.16
2126 18.6 13.75 3.21 13.03
2127 0 14.85 3.4 7.23
2128 0 16.95 3.75 5.03
2129 0 18.75 4.05 3.95
2130 1.4 19.15 4.11 3.84
2131 0.2 15.65 3.51 3.52
2132 1.5 12.85 3.03 3.56
2133 1.7 12.25 2.92 3.26
2134 0 13.65 3.15 2.72
2135 2.4 12.25 2.9 3.16
2136 0 15.65 3.47 2.5
2137 0 15.25 3.39 2.11
2138 0 13.35 3.06 1.8
2139 0 16.25 3.53 1.54
2140 2.2 16.45 3.55 1.54
2141 0 17.25 3.67 1.51
2142 3.1 13.85 3.1 1.51
2143 0 12.95 2.94 1.3
2144 0 13.05 2.94 1.1
2145 0.2 15.05 3.25 0.99
2146 0 14.85 3.2 0.97
2147 0.1 15.65 3.32 1
2148 0 18.95 3.83 0.91
2149 0 21.75 4.25 0.84
2150 0 19.05 3.8 0.79
2151 0 18.25 3.66 0.75
2152 3.7 14.15 2.99 0.79
2153 5.2 15.45 3.18 1.96
2154 6 14.85 3.07 3.53
2155 0 15.05 3.08 2.12
2156 0 16.25 3.24 1.48
2157 0 15.55 3.11 1.21
2158 0 15.35 3.06 1.02
2159 0 16.55 3.22 0.98
2160 4.1 13.65 2.77 1.62
2161 0 13.05 2.66 1.45
2162 5 11.75 2.45 2.14
2163 1.2 16.15 3.07 2.22
2164 2.6 12.95 2.58 2.02
2165 0 13.45 2.63 1.61
2166 0 12.15 2.43 1.36
2167 1.1 12.25 2.42 1.58
2168 0 15.75 2.88 1.39
2169 0.2 17.05 3.04 1.22
2170 0 18.45 3.2 1.05
2171 0 18.35 3.16 0.9
2172 0 19.05 3.22 0.81
2173 0 18.85 3.16 0.72
2174 0 20.15 3.3 0.66
2175 1.9 20.45 3.31 6.37
2176 21.6 16.65 2.79 7.59
2177 0 17.45 2.86 4.73
2178 4.8 14.35 2.44 4.98
2179 0.3 15.35 2.54 4.09
2180 0.1 15.05 2.47 3.42
2181 3.6 10.85 1.93 3.33
2182 0 12.55 2.11 2.68
2183 0.2 15.05 2.39 2.36
2184 0.7 14.25 2.26 2.22
2185 0 16.55 2.5 2.35
2186 9.2 15.55 2.36 4.25
2187 0 14.45 2.2 2.77
2188 0 14.35 2.17 2.26
2189 0 14.05 2.1 1.99
